video_url,author_id,author_nickname,author_unique,music,caption
https://v16-webapp.tiktok.com/4c81d03adc953107d1bd5461f57acfa4/61e9c4fa/video/tos/useast2a/tos-useast2a-ve-0068c004/6d791255b7e142648878931f0893c6bc/?a=1988&br=3824&bt=1912&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2k2c3M8dGR5NDMzNzczM0ApOzc0aGY6ZmU8Nzk0NDQ6OWcxLjZsamdranJgLS1kMTZzc2FhNjFgMS01NGM2Y2AzYC46Yw%3D%3D&vl=&vr=,140785977274478592,Julia Olympio,juliaolympio,https://sf19-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/0f28c427650f4ba180765f10791ddbfd,Mano meu cabelo 👁👄👁 #resso #ads #paid #fusioninfluencers #fy #violetagenciana
https://v16-webapp.tiktok.com/6e331622a4e0241542bb8c270a035ead/61e9c4e3/video/tos/alisg/tos-alisg-pve-0037c001/59d51942c1fd43c4a8f68bff4359c436/?a=1988&br=1098&bt=549&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=5&rc=anFmb3Q8dXhzeDMzZzczM0ApNTRlZGZmZGQ0N2k2ZzQ7OWcuX2swMC0xYGxfLS1eMTRzczFgXjMtL2AuNGEuYS5iYjM6Yw%3D%3D&vl=&vr=,6816688619441783814,Jess Bonfioli,jess.bonfioli,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/9d4ba025fbb541578bca83b158770608,Será que vai ter completo? 😂 @oberlaender_joao Responder a @renataanderson1 #comédia #receita #Resso #Paid #Ads #fusioninfluencers
https://v16-webapp.tiktok.com/cd3028cace62f8600c95a3f29c272cff/61e9c4db/video/tos/useast2a/tos-useast2a-ve-0068c003/6dd0b68726c140a09cfa77e85c36738c/?a=1988&br=2948&bt=1474&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3dzdGU6ZnJnODMzNzczM0ApODY4ZDpnOGU5NzloZjNkNGdrLy1gcjRvY15gLS1kMTZzc2AtLzNiNjEtLjZfYWE0LzY6Yw%3D%3D&vl=&vr=,6769355740282848262,Larissa flor,larissaflor_,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/9418ac5271424e94ae1d766cb3d7e1aa,Dessa vez vai🙌🏻❤️ #resso #paid #ads #fusioninfluencers
https://v16-webapp.tiktok.com/29c88096db1e64c675359d8eed75692f/61e9c4fa/video/tos/useast2a/tos-useast2a-pve-0068/3c9ebefe1cc0473790030f06d8463d96/?a=1988&br=2008&bt=1004&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=angzaGRuaTRqNjMzNzczM0ApaTs3OGQzNWQ0NzpnZzUzNmdgZWgtbWRxci1gLS1kMTZzc14yLV8zNC4wLmNfY2AuY146Yw%3D%3D&vl=&vr=,6698880135935247362,Casa Das Meninas,casadasmeninasv,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/819124023dd0408eaae7df3702160baa,Link no perfil 📲 (cabelo verde resultado) #resso #paid #ads #libertyinfluencers
https://v16-webapp.tiktok.com/5be31c0bba9cef5737c84097c848bb50/61e9c55f/video/tos/useast2a/tos-useast2a-ve-0068c004/9ab7de460e9744648dc3a4f92e9c71ec/?a=1988&br=3932&bt=1966&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVzZmk6Zmc2NzMzNzczM0ApOzg4NzozNzxmN2k8NDQ4ZmdyamEucjRnM3FgLS1kMTZzczIyLzVfYF5jMDU0NS1gNDA6Yw%3D%3D&vl=&vr=,6795122206683939846,Giih Rodrigues,giih.rodriguesss,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007127731851184902.mp3,demorei mas tá aí kakaka  #resso #ads #libertyinfluencers #foryou #foryou #foryou  #foryoupage #fypシ #fypage #fy #pai #humor
https://v16-webapp.tiktok.com/99486e059b3fcbff92c3531b2a065122/61e9c4f0/video/tos/useast2a/tos-useast2a-pve-0068/f504082ed8d74bebbcb22eb2520dbf53/?a=1988&br=1430&bt=715&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVnOGprcjt1NDMzNzczM0ApNDo5NWY2OGRoNzs1OTUzaGc0MXEyaGZnMGxgLS1kMTZzczUuLl40MWI0MWJjNGEvNjY6Yw%3D%3D&vl=&vr=,6849494122027500549,Ju Cassini,jumcassini,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6949531074074643205.mp3,Comenta qual cor eles falaram hehe ib: @thebrandonrobert #curiosidades #resso #paid #ads #historiasbizarras
https://v16-webapp.tiktok.com/ff7573d6df5ea997c4fd0eeff209938c/61e9c565/video/tos/useast2a/tos-useast2a-ve-0068c004/2a79476085094325a0eeb9a437c9d7bd/?a=1988&br=2212&bt=1106&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amx0dzQ6Zmp2OTMzNzczM0ApNDQ0aGRkZTxlNzg2ODZmZWdrbDZpcjRfbGFgLS1kMTZzc2BhLy8tMjU2YWA1LmE0MS46Yw%3D%3D&vl=&vr=,6816541488379200517,Rodrigues Matheus,thziny,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/87844db49eb844f29d563912fbfdc76a,"#publicidade Eu não confio em ninguém, ranço!! @fabiolamazzonee #resso #paid #ads #libertyInfluencers #talarica"
https://v16-webapp.tiktok.com/85989092ebea4fd680b48bac9442d8ac/61e9c56d/video/tos/useast2a/tos-useast2a-ve-0068c003/cb4fc834fbad41758ec073f50038281b/?a=1988&br=1326&bt=663&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2p5bWY6Zjg8NzMzNzczM0ApZzpoPGVlN2U6NztkNThoOmcuLl8tcjRvXm9gLS1kMTZzc2IwMzZiMTIvM2AyMGFjNjY6Yw%3D%3D&vl=&vr=,6928575952051536901,Lucas Belami,lucas_belami,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7004956188710341382.mp3,A verdadeira história de Lucifer #euteexplico #resso #paid #ads #libertyinfluencers
https://v16-webapp.tiktok.com/0362396a06fe5ef7ad2878715a98cda8/61e9c4fa/video/tos/useast2a/tos-useast2a-ve-0068c002/013d981c026f4424a4c0ea2020eb9890/?a=1988&br=3114&bt=1557&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amlpNm1rcWc7eTMzOTczM0ApOGU8aDM0Ozs6N2llOGk2Z2dsLjFlY2IwY19fLS0yMTZzc2A0MTIuYS42X2JhYGNeLjM6Yw%3D%3D&vl=&vr=,6789322949888754694,Cá Moreira,ca_smoreira,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6905856330741893893.mp3,@diegofreitascassoli  🐓 Pt 1/3 #resso #paid #ads #picktalent
https://v16-webapp.tiktok.com/258081b296c72691e606a78540cca756/61e9c507/video/tos/useast2a/tos-useast2a-ve-0068c001/96a6a0cc076f477d99c50e0b9e88b722/?a=1988&br=2594&bt=1297&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7ThIcPAlXq&l=202201201423270102451420911B5D05B1&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am11azs6ZmVoOTMzNzczM0ApNGZlNTU4OGRnNzk2aTo7NGdjZGlfcjQwLmJgLS1kMTZzczA1MzQuYS0xNjAzY18wXzI6Yw%3D%3D&vl=&vr=,6589981822506123270,Rhuan Félix,rhuanfelixx,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7033743604099156741.mp3,#publicidade #piscina #limpeza #satisfying #satisfacao #satisfyingvideo #satisfy #viral #tiktokviral #inpander #resso #paid #ads @inpandertalent #fyp
