UniqueID,Contributor,Premium User,Date,Time,Comment,Child
bfd2f658-9c26-481d-a417-670b4153d2db,yepheth,False,2021-09-24,10:54:28.000Z,"les audiences qu'il réalise, les ventes de livres ..du jamais vu.... le nombre de commentaires sur les articles le concernant....<br>l'engouement à guichets fermés quand il promeut son livre...l'enthousiasme et l'espoir qu'il suscite dans les rues quand il se promène..tout cela n'est peut être que de ""l'écume"" et ne représente rien pour vous tous... tous les trolls anti zemmour, les journalistes de gauche (pléonasme), la caste politique...peut être avez vous raison..et qu'il ne s'agit d'un feu de paille..en tout cas personnellement j'ai adhéré aux amis d'Eric Zemmour,simplement parce qu'il me redonne enfin espoir pour l'avenir de la France, de sa culture, il me redonne la fierté de mes origines, de mon histoire..enfin il nous fait redresser la tête après quatre décennies d'humiliations de moqueries,de dérisions, de destructions de nos valeurs...trop longtemps insultées..la France a subie depuis trop longtemps trop d'insultes et d'outrages ..plus qu'aucun pays au monde n'aurait supporté..vous savez souvent je disais que le peuple français est éruptif.il supporte...jusqu'à un certain point...continuez à nous insulter vous renforcez notre détermination ..nous aurons au moins porté notre combat et nos idées pour cette campagne ...mais nous continuerons après..mais de grâce ne méprisez plus le peuple de France qui devient étranger sur son propre sol ..et rdv dans les urnes<br>LFI+PS+EELV 20%<br>EZ non candidat 11% c'est pas mal avec MLP on fait 30% sans les LR c'est pas trop nul<br>merci",0
14c5c910-e9a6-40d7-acb6-510bac7246b0,Jiss,False,2021-09-24,10:53:55.000Z,"Et melanchon qui pense que c'est en fermant les centrales nucléaire qu'on empêchera bordeaux d'avoir les pieds dans l'eau&nbsp;! Les ecolos, une fois de plus n'ont rien compris. L'océan n'arrêtera pas de monter sur les côtés française parcequ'en France on arrête le diesel! Encore une fois en France on est pas si mauvais que cela. Mais c'est à l'ensemble des pays du monde comme la Chine, l'inde, le Japon, les USA de faire l'effort. L'écologie a la française est naze",0
55944f99-2246-466f-815e-1df52424466b,Geopolitis,False,2021-09-24,10:52:38.000Z,"Les groupies des deux camps s'exclament ""mon candidat a été le meilleur&nbsp;!"" Pour ceux qui n'ont pas vu le débat, Mélenchon a des idées d'un autre âge mais sait les présenter. Zemmour est dans le vrai mais il a manqué d'inspiration car il ne sait pas débattre. Gagnants de la soirée après ce pugilat inaudible&nbsp;: Le Pen, Macron et même peut-être le candidate LR.",0
745a8aa1-0e20-4de9-a256-127abf269ec0,De seyne 1,False,2021-09-24,10:51:53.000Z,"Il est de bon ton de dénigrer ce débat mais il aura eu au moins le mérite de bien mettre en exergue certains dilemmes fondamentaux avec un vocabulaire nouveau qui va rester ( créolisation vs identité française, nucléaire vs tout renouvelable, immigration incontrôlée vs libanisation rampante etc)Si Zemmour est un peu court sur les propositions , aux candidats de droite de s’emparer de ces thèmes et de faire des propositions concrètes! Proposer un référendum sur l’immigration au lendemain de l’election présidentielle est une aberration, le candidat doit se faire élire sur un programme anti immigration précis qu’il mettra en œuvre immédiatement du style:<br>- fin de l’AME,<br>- renvoi de tous les illégaux et des étrangers délinquants,<br>-disparition de l’assistance financière aux étrangers etc.",0
bd789987-1b51-406c-b978-8768a684c9ef,Giovani Grimaldi,False,2021-09-24,10:49:28.000Z,Mélenchon fait toujours l'amalgame entre français et citoyen français.,0
00e25025-39c8-4f66-9602-61ba2f963f42,biton2,True,2021-09-24,10:49:22.000Z,"En résumé:<br>- E Zemmour: effectivement égal à lui même depuis toujours, documenté, citant ses sources, sans notes... C'est bien mais on n'apprend rien de nouveau.<br>- JL Mélenchon: Homme de convictions mais de toutes les convictions, ne choisissant celles du jour qu'en fonction des circonstances= Un politicien à l'ancienne (logique et normal vu la distance parcourue) prêt à tous les stratagèmes, toutes les roueries, pour essayer d'embobiner l'électeur: Productiviste quand il fallait l'être, écologiste aujourd'hui parce que c'est l'air du temps... que E Macron lui propose un poste et il va devenir Macroniste!<br>Désolé, cette attitude est celle qui me débecte le plus chez les politicards professionnels... Malheureusement ce n'est pas le seul dans la classe!<br>- Qui a gagné: Sur le fond, je n'en sais rien parce que j'ai mis un carton rouge à JLM donc pour moi il n'y a pas eu de match! EZ n'a pas été ""challengé"" par des arguments profonds et raisonnés!<br>- En clair, on n'avance pas beaucoup.",0
ce1380ee-fe19-470b-8eb4-1aef0a898de7,Max44,True,2021-09-24,10:48:57.000Z,"JL Mélenchon a l'étoffe d'un président de la république. Quant à E.Zemmour, il représente un véritable danger pour la France et la paix sociale dans ce pays. Sa haine des musulmans transpire dans chacun de ses propos. Ce débat a été édifiant.",0
e9d0596a-00c9-4a92-9bb5-5c4e41082a2e,Albâtre,False,2021-09-24,10:48:45.000Z,"Bizarre de prendre en exemple les antilles françaises...pour Meluch. Pour bien connaître, je constate qu'aujourd'hui encore les blancs dominent l'économie, et les ""créoles"" galèrent entre petits boulots et chômage...<br>Et que même entre métis c'est pas la fête... Car ils en sont encore à remonter aux racines... Inde, Afrique...",0
8ff29577-9b69-48ca-afb1-a18895e78633,Orto Graf,False,2021-09-24,10:48:12.000Z,"""Éric Zemmour a lui regretté"": >>> ""Éric Zemmour a, lui, regretté"". Si on ne met pas de virgules, cela signifie que ""lui"" ""est complément de ""a"", ce qui n'est pas le cas, puisque ""lui"" est une apposition. Ce n'est pas parce que la virgule est un ""petit"" signe qu'il faut le négliger. Il est vrai que ceux qui écrivent les articles du Figaro aujourd'hui sont ceux qui ont ""bénéficié"" d'un enseignement au rabais. On ne peut donc pas leur en vouloir, ce sont des victimes, ils n'ont pas le sens de la précision de la langue.",0
1f07fefd-57e2-4751-bcca-0ff1017fb439,Super Résistant 2709,False,2021-09-24,10:45:02.000Z,Il manque une proposition de la part de Zemmour&nbsp;: revenir aux chiffres romains.,0
406f78ce-57d6-4edf-850b-02cdd3e8e954,Jean-Aymard de l'Isle Lâm,False,2021-09-24,10:42:27.000Z,"Mélanchon a très bien défendu son électorat des banlieues islamisées.<br>Maintenant pour celui qui est Français autochtone (Native French), Mélanchon est le mauvais cheval.",0
469797ac-d1b1-4727-85bf-4ab74f216b77,Caroline Avenier,False,2021-09-24,10:41:38.000Z,"Mélanchon n'est pas la gauche sociale et Zemmour n'est pas le souverainisme patriotique.<br>Ce sont des outils à faire briller Macron, c'est tout.<br>Des leurres.",0
5b65844a-c295-4e05-9c26-65ea33290b9c,Knudsenisback,False,2021-09-24,10:41:16.000Z,"Zemmour parle de redresser la France, je lui suggère déjà de redresser son dos, quelle mauvaise posture il était complétement replié sur lui. Et je ne parle pas du pianotage de smartphone très impolie, imagine t on un seul instant ce comportement d'un président&nbsp;? Ceux critiquant sans cesse macron sur la posture presidentiel peuvent critiquer Zemmour pour le coup",0
34c84fbb-8ae6-43ab-ba55-e7438c711a9b,3570561 (profil non modéré),True,2021-09-24,10:41:02.000Z,"Jean Luc Mélenchon a été incapable d'argumenter en présentant des contre argumentations. Il n'a pas été en capacité de démontrer le contraire face à monsieur Eric Zemmour. Monsieur Jean Luc Mélenchon n'a pas eu droit d'autre choix que de se positionner en Juge face aux problématiques évoquées par Monsieur Zemmour. Sur l'Islam, les Talibans ont donné les réponses pour l'interprétation. Et monsieur Eric Zemmour a réussi son débat, des le départ, il a positionné Jean Luc Mélenchon en Juge des polémiques qu'il présentait, ce qui a entièrement bloqué Jean Luc Mélenchon car il ne pouvait que faire des jugements vous êtes comme ça, comme ceci ..cela a démontré que Jean Luc Mélenchon ne faisait que des jugements et de ce fait, n'avait aucune argumentation structurée. En guise de conclusion du débat, je vais finir par une citation de George Orwell , Jean Luc Mélenchon s'est retrouvé dans une position de "" sorte de caricature qui représente certaines idées"".",0
2b44710b-cbec-4a0e-b7a9-9ffd6e122ada,M.F.,False,2021-09-24,10:40:56.000Z,"Mélenchon-Zemmour, Darmarin-Pécresse, Jadot-Rousseau.<br>Quel choix, quelle dépression.",0
dfa71bd6-be89-4c11-ba26-209e8228776b,PAT44,False,2021-09-24,10:37:42.000Z,mélenchon est dans la caricature sa seule rhétorique traiter les autres de raciste alors que lui en est un déjà vendu aux frères musulmans,0
705814f6-1ee6-44d6-9a10-4c5462a9707f,Caroline Avenier,False,2021-09-24,10:37:07.000Z,Et le Covid&nbsp;? Rien sur la situation critique que vivent des milliers de Français suite à la politique de terrorisme sanitaire de Macron.,0
acedb987-896d-46e7-bcf1-568d5f5963d4,on_ne _laissera_pas_faire,False,2021-09-24,10:36:35.000Z,"Meme si on ne croit pas trop aux sondages,ils donnent une tendance.<br>Aux prochain on verra qui a gagné. Si Melenchon passe derrière Zemmour il devra prendre sa retraite.",0
9b73ddb2-a41b-48b3-8253-b8494c8cfb1b,Cumulus001,False,2021-09-24,10:33:24.000Z,Quel incroyable analyse de Victor Ferry! Le Figaro devrait lui donner la parole plus souvent après ce genre de débat.,0
bf310377-9cea-4f5a-847e-245e02b07895,Trice,False,2021-09-24,10:31:55.000Z,"Au sens stricte de l'histoire du pays, il y a eu que des mélanges. Des populations diverses et variées, avec des croyances diverses et variées. Bref, nous sommes mélangés. Ce qui choque désormais (uns) c'est que les nouveaux arrivants ont une couleur différente, c'est tout. Quant aux religions... les chrétiens ont imposé leur religions aux locaux, ici en France&nbsp;:))<br>Personnellement je m'en contre moque, les religions ne me disent rien du tout. La dette du pays, oui. Uniquement ça. Le poids de la dette, le poids des hauts fonctionnaires, ce cancer qui rogne mon pays, ça oui.",0
5b025476-e5d0-4779-89cd-fb12a36b9de6,Merlin66,False,2021-09-24,10:31:11.000Z,Le problème de Zemmour c'est que pour lui tout musulman doit être considéré comme radicalisé mais la grande majorité des musulmans est non pratiquante et parfaitement intégrée.,0
7bfe4505-1101-4c67-94b8-f170ae238016,Geopolitis,False,2021-09-24,10:30:52.000Z,"La mauvaise prestation de Zemmour est due au fait que c'est un intellectuel. Il est fait pour manier la plume, pas pour combattre dans un ring de boxe...",0
428bdce7-0ba1-4320-822d-19e1f2d33ca2,Lacordaire14,False,2021-09-24,10:28:40.000Z,"Melenchon dans"" les limbes de l'histoire"", se contredisant et se mélangeant les pinceaux avec une ""créolisation"", terme bizarre utilisé quand nous constatons la langue parlée dans les banlieues et autres territoires "" archipélisés "" de la république.<br>Grossier avec son interlocuteur en le traitant de "" petit bonhomme"", impulsif, coléreux, le chef de LFI ne doit pas beaucoup fréquenter le quartier de Stalingrad à Paris ni les quartiers islamisés de St Denis et d'ailleurs. Son patrimoine est aux antipodes de ses soit disant convictions de défendeur des pauvres. Tous ses chiffres cités ont été démentis mais il continue à affirmer, sans rien démonter et le "" dégagisme "", son crédo, doit lui être appliqué d'urgence tant ses propos ne sont pas en phase avec la situation prévalant dans notre Pays. Zemmour ne tutoiera sans doute pas le soleil mais il a le mérite de parler sans langue de bois et de dire tout haut ce que plus de 70 % de citoyens pensent tout bas, propos confirmés d'ailleurs par France Stratégie, un organisme officiel qui dans son rapport décrit au niveau démographique une situation hallucinante dans certains territoires de notre Pays.<br>Bref, ne pas regarder la vérité en face et se contenter d'envolées lyrique comme Mélenchon mène à l'impasse et à des lendemains très incertains si des mesures ne sont pas prises aujourd'hui sans attendre 2022.",0
